,url,publication_dt,byline,book_title,book_author,summary,uuid,uri,isbn13
3,http://www.nytimes.com/2011/05/22/books/review/book-review-tabloid-city-by-pete-hamill.html,2011-05-22,JOHN DARNTON,Tabloid City,Pete Hamill,A New York murder tale unfolds over the 24-hour news cycle.,00000000-0000-0000-0000-000000000000,nyt://book/00000000-0000-0000-0000-000000000000,['9780316020763']
4,http://www.nytimes.com/1994/01/10/books/books-of-the-times-vivid-memories-of-a-life-left-behind.html,1994-01-10,,A Drinking Life,Pete Hamill,,00000000-0000-0000-0000-000000000000,nyt://book/00000000-0000-0000-0000-000000000000,['9780316341080']
5,http://www.nytimes.com/1997/05/01/books/captain-marvel-the-dodgers-and-a-catbird-seat.html,1997-05-01,,Snow in August,Pete Hamill,,00000000-0000-0000-0000-000000000000,nyt://book/00000000-0000-0000-0000-000000000000,['9780316340946']
6,http://www.nytimes.com/1997/05/04/books/shazam.html,1997-05-04,ROBERT LIPSYTE,Snow in August,Pete Hamill,,00000000-0000-0000-0000-000000000000,nyt://book/00000000-0000-0000-0000-000000000000,['9780316340946']
7,http://www.nytimes.com/1998/10/18/books/books-in-brief-nonfiction-261831.html,1998-10-18,TERRY TEACHOUT,Why Sinatra Matters,Pete Hamill,,00000000-0000-0000-0000-000000000000,nyt://book/00000000-0000-0000-0000-000000000000,['9780316347969']
8,http://www.nytimes.com/2003/01/19/books/not-a-bridge-and-tunnel-guy.html,2003-01-19,ANDREW O'HEHIR,Forever: A Novel,Pete Hamill,,00000000-0000-0000-0000-000000000000,nyt://book/00000000-0000-0000-0000-000000000000,['9780316341110']
9,http://www.nytimes.com/2004/12/22/books/22grim.html,2004-12-22,WILLIAM GRIMES,Downtown: My Manhattan,Pete Hamill,,00000000-0000-0000-0000-000000000000,nyt://book/00000000-0000-0000-0000-000000000000,['9780316734516']
10,http://www.nytimes.com/2011/05/22/books/review/book-review-tabloid-city-by-pete-hamill.html,2011-05-01,SAM ROBERTS,Tabloid City: A Novel,Pete Hamill,"Books about the integration of Major League Baseball, newspapers and the 1950s manhunt for the so-called Mad Bomber.",00000000-0000-0000-0000-000000000000,nyt://book/00000000-0000-0000-0000-000000000000,['9780316020756']
0,http://www.nytimes.com/2013/02/10/books/review/midwinterblood-by-marcus-sedgwick.html,2013-02-10,EOIN COLFER,Midwinterblood,Marcus Sedgwick,"In this young adult novel, characters encounter one another again and again.",00000000-0000-0000-0000-000000000000,nyt://book/00000000-0000-0000-0000-000000000000,['9781250040077']
0,http://www.nytimes.com/2014/12/21/books/review/space-case-and-the-twin-powers.html,2014-12-21,ELIOT SCHREFER,SPACE CASE,Stuart Gibbs,,00000000-0000-0000-0000-000000000000,nyt://book/00000000-0000-0000-0000-000000000000,['9781442494862']
